filename,mean,sem
image_001.png,0.6486793904628226,0.41225812924913086
image_002.png,0.9978071718431755,0.3658416532953762
image_003.png,0.298406690080934,0.011526670208739931
image_004.png,0.9580029505652399,0.08097848476266822
image_005.png,0.1947814009031199,0.31207303190825963
image_006.png,0.31501517223334097,0.11249359864649883
image_007.png,0.6999106107026248,0.15753138100139646
image_008.png,0.27307151024591836,0.44400259517930885
image_009.png,0.41570797039649854,0.25657504037313084
image_010.png,0.9384945234133498,0.4344834068141187
image_011.png,0.9259240399594668,0.18439037519223023
image_012.png,0.192674788906538,0.17866550443669366
image_013.png,0.5183530803231851,0.00815632478920103
image_014.png,0.05432825406115038,0.45294994804479194
image_015.png,0.5595542930227809,0.21530239919019767
image_016.png,0.7119981224211533,0.4337064834943997
image_017.png,0.11422824696990252,0.3628388682464002
image_018.png,0.11898460790557186,0.3776502885512161
image_019.png,0.7789932777057432,0.11487169221053134
image_020.png,0.12352297297511139,0.27947398808478763
image_021.png,0.16320101974377155,0.1626061096426933
image_022.png,0.9703258492421236,0.19554356004042944
image_023.png,0.4704842374874282,0.4134015042831954
image_024.png,0.10673056351919774,0.09552694320627003
image_025.png,0.503745865585468,0.35894572725374213
image_026.png,0.9385122877420664,0.2618334149261409
image_027.png,0.6246311117853598,0.28349143861957204
image_028.png,0.6928913310482943,0.09721063709376776
image_029.png,0.7764497821390114,0.41113582764593276
image_030.png,0.35266450420204376,0.02626292144313036
image_031.png,0.09039855345963332,0.4003162245950468
image_032.png,0.9782342420629659,0.3854406197675799
image_033.png,0.6596103288284579,0.18657636318183457
image_034.png,0.7639218079258411,0.23474591369825426
image_035.png,0.9747005382091691,0.08503328269547544
image_036.png,0.16040798378744758,0.12824504540215453
image_037.png,0.1023631251999445,0.47854068562570495
image_038.png,0.043703531112800786,0.0418862990260635
image_039.png,0.4299820539854443,0.23329841964081527
image_040.png,0.017312503592542106,0.4143801190123358
image_041.png,0.635201496352475,0.08002947850983899
image_042.png,0.37805616217134463,0.3898666509770467
image_043.png,0.48631711772349284,0.23492156295742023
image_044.png,0.24305375563503373,0.07351487770440945
image_045.png,0.374950274040045,0.09908461979514555
image_046.png,0.9578968656319403,0.2933089688726144
image_047.png,0.8436266477870819,0.30095522373407335
image_048.png,0.08984977635909541,0.37884993760233265
image_049.png,0.32762678091473385,0.06902818465789412
image_050.png,0.27369915211629503,0.49882897582980323
image_051.png,0.128235159120624,0.11818762823205159
image_052.png,0.6454972556919831,0.06994196440809719
image_053.png,0.801122413116236,0.16108002731374066
image_054.png,0.6711549318241062,0.4966670028531245
image_055.png,0.6246349446402869,0.1196006740704571
image_056.png,0.03417687440094719,0.07895010464465657
image_057.png,0.9743343513888553,0.11275621896006738
image_058.png,0.8483586250244728,0.12324509371934816
image_059.png,0.2985586830033976,0.19645683416788295
image_060.png,0.34435086821135086,0.29099643835790073
image_061.png,0.03776876556072717,0.40130174209442726
image_062.png,0.19860813142770029,0.4493049316633221
image_063.png,0.8670730495789674,0.23446601892691044
image_064.png,0.9321348119673217,0.0710808465564749
image_065.png,0.5067211024077654,0.17528017517164268
image_066.png,0.25393671934460993,0.46106773548613955
image_067.png,0.43249979516563786,0.3749935595770127
image_068.png,0.38497398029142094,0.057254301892796566
image_069.png,0.9635256840801435,0.4574939976369078
image_070.png,0.5397863229778175,0.0976660646088674
image_071.png,0.03503908622004226,0.4216217322698539
image_072.png,0.831126958213017,0.45115717108434295
image_073.png,0.038793940067746724,0.31452584390951804
image_074.png,0.47143301535007753,0.41772470386136495
image_075.png,0.11717842182833105,0.023175136611361724
image_076.png,0.8214444329391437,0.3115930757199611
image_077.png,0.40971914603265036,0.25243407727244416
image_078.png,0.3375960469980015,0.002275407087367398
image_079.png,0.5647947637813779,0.47122299339455154
image_080.png,0.009334392625664711,0.43462195515186747
image_081.png,0.6016902575187918,0.4211552205052051
image_082.png,0.10268434157090323,0.3954313506544385
image_083.png,0.04025177861504836,0.2889720580325903
image_084.png,0.7099147228807021,0.22621046276259782
image_085.png,0.3090676309287098,0.1974050138232516
image_086.png,0.6684352937406829,0.15119064913226915
image_087.png,0.09818894188723515,0.4633861277612514
image_088.png,0.324189663225536,0.19259924492577019
image_089.png,0.6906500024770104,0.2786668551629237
image_090.png,0.006342188805148918,0.22251629458848632
image_091.png,0.17531641240355156,0.17082378896911776
image_092.png,0.4159053051622248,0.38279760771567206
image_093.png,0.7348875292207364,0.42513822107433297
image_094.png,0.30810581900036704,0.3940210769444524
image_095.png,0.8442423776148642,0.3319504328483509
image_096.png,0.9600561138185902,0.44694068510813456
image_097.png,0.6080638449614286,0.14417938277506565
image_098.png,0.09778582314147943,0.1236093400480352
image_099.png,0.8588314857598285,0.4373468572794278
image_100.png,0.8168196189168229,0.19870767908426112
